gene,DFS.HV.CTC.5,ZZY.HV.CTC24,ZZY.HV.CTC5,ZZY.HV.CTC6,ZZY.HV.CTC7,GRL.HV.CTC14,GRL.HV.CTC15,GRL.HV.CTC18,LYT.PA.CTC.7,GHM.PA.CTC1,GHM.PA.CTC2,GHM.PA.CTC4,GHM.PA.CTC6,GRL.PA.CTC1,GRL.PV.CTC4,JYQ.PV.CTC2,DFS.PoV.CTC.3,DFS.PoV.CTC.4,DFS.PoV.CTC.6,LYT.PoV.CTC.1,LYT.PoV.CTC.5,LYT.PoV.CTC.6,XDY.PoV.CTC1,XDY.PoV.CTC3,XDY.PoV.CTC4,XDY.PoV.CTC5,XDY.PoV.CTC6,ZZY.PoV.CTC1,GHM.PoV.CTC2,XYQ.HV.CTC.15,XYQ.HV.CTC.16,XYQ.HV.CTC.2,XYQ.HV.CTC.5,LYT.PV.CTC.6,LYT.PV.CTC.9,XYQ.PV.CTC.11,LYT.PV.CTC.4,XYQ.PV.CTC.6,LFG.PV.CTC2,LFG.PV.CTC4,XDY.HV.CTC6,XDY.HV.CTC8,JYQ.HV.CTC1,LFG.HV.CTC1,LFG.HV.CTC4,GRL.PA.CTC2,JYQ.PA.CTC3,DFS.PV.CTC.2,DFS.PV.CTC.3,DFS.PV.CTC.4,LYT.HV.CTC.12,LYT.HV.CTC.14,LYT.HV.CTC.2,LYT.HV.CTC.4,XYQ.HV.CTC.7,XYQ.HV.CTC.8,JYQ.HV.CTC4,HYL.HV.CTC.4,HYL.HV.CTC.5,HYL.HV.CTC.7,HYL.HV.CTC.8,LYT.HV.CTC.10,GRL.HV.CTC3,XDY.HV.CTC10,XDY.HV.CTC11,XDY.HV.CTC12,XDY.HV.CTC1,XDY.HV.CTC3,HYL.PV.CTC.5,HYL.PV.CTC.6,HYL.PV.CTC.7,LYT.PV.CTC.10,LYT.PV.CTC.12,LYT.PV.CTC.13,LYT.PV.CTC.14,LYT.PV.CTC.15,LYT.PV.CTC.16,LYT.PV.CTC.20,LYT.PV.CTC.21,LYT.PV.CTC.22,LYT.PV.CTC.25,LYT.PV.CTC.26,LYT.PoV.CTC.2,LYT.PoV.CTC.4,LYT.PA.CTC.1,LYT.PA.CTC.3,LYT.PA.CTC.5,LYT.PA.CTC.6,XDY.PV.CTC8,GRL.PV.CTC1,GRL.PV.CTC2,GRL.PV.CTC3,ZZY.HV.CTC14,ZZY.HV.CTC17,ZZY.HV.CTC19,ZZY.HV.CTC22,JYQ.HV.CTC6,HYL.HV.CTC.1,HYL.HV.CTC.2,HYL.HV.CTC.3,DFS.PV.CTC.6,DFS.PV.CTC.7,HYL.PV.CTC.1,HYL.PV.CTC.2,HYL.PV.CTC.4,LFG.PV.CTC5,LFG.PV.CTC7,XDY.PV.CTC11,XDY.PV.CTC2,XDY.PV.CTC3,GRL.PoV.CTC1,LYT.HV.CTC.7,ZZY.HV.CTC11
COMMD5,7.223635935,8.229913322,8.092289166,8.312806694,8.234990137,7.101343198,7.214499191,7.101343198,7.101343198,8.199461786,8.632916208,8.448140395,8.362387433,8.375206266,8.337612635,7.101343198,8.175226671,7.101343198,7.101343198,7.862533142,7.101343198,7.101343198,8.657223997,7.101343198,8.463124141,7.101343198,7.101343198,7.101343198,7.966486265,8.25472405,7.101343198,7.505635202,7.101343198,7.344902417,7.101343198,7.101343198,7.711418642,7.101343198,7.101343198,7.101343198,7.781589025,8.454906369,7.233676106,8.1663854,7.101343198,8.381550861,8.297174329,8.16876129,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.14277581,8.518489906,7.808364785,7.541890654,7.91961599,8.037056079,8.041242378,7.101343198,7.101343198,7.189605275,8.308176907,7.101343198,7.129007777,8.000686372,7.454585821,8.066383577,7.101343198,7.769967766,7.101343198,7.101343198,7.628890257,7.101343198,7.101343198,7.101343198,7.595330827,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.723884413,7.101343198,7.982943729,7.101343198,7.101343198,7.101343198,7.323131646,8.216335495,8.123830395,7.989215411,8.322471419,7.101343198,7.973613935,7.818341566,7.504307834,7.101343198,8.171602064,8.37099768,7.101343198,7.101343198,7.101343198,7.101343198,7.127313635,7.101343198,7.387192834,8.726448154,7.101343198,8.027991718
GSTA2,7.101343198,8.013039284,8.208748763,8.100241705,8.428201779,8.645868904,8.799599428,8.531273927,8.521062054,8.453054315,8.850186673,8.109460601,8.659972056,7.96074829,7.101343198,7.101343198,8.027161712,7.101343198,7.193904826,7.951269905,8.81259036,8.059861769,8.637898882,7.409987192,7.938326405,8.494599469,8.375200956,7.804866747,7.101343198,7.101343198,7.780492822,7.621452733,7.754619636,7.550350437,7.434406346,8.046815804,8.550194846,8.698011375,7.622538389,7.787465119,7.157551941,8.828707304,7.101343198,7.101343198,8.450765065,7.372002901,7.330384573,7.101343198,7.522978606,7.101343198,8.76406502,8.37155299,8.782041391,8.601876028,7.547671932,7.101343198,7.378198192,7.734735334,8.030372661,7.101343198,8.177645765,8.603876455,8.41356021,8.483388955,8.35670761,8.870383322,8.688204027,8.100204351,7.101343198,7.642457444,7.726696654,7.101343198,7.333475791,7.581038367,7.662380797,8.047359992,7.425140768,7.101343198,8.054487189,7.689683734,8.296181964,8.02602418,8.294219051,8.817042663,8.452674116,8.4322434,8.357365352,8.559241593,7.101343198,7.294260656,7.101343198,7.249536188,8.247393896,8.226784093,8.099474382,8.259033002,7.672127982,7.736847167,7.808494375,7.786420822,7.101343198,7.101343198,7.464675378,7.247848445,7.732417156,8.227958795,8.452422974,7.101343198,7.298880859,7.148782458,8.684281738,8.910763773,8.088405743
TSPAN7,7.926747813,7.887551324,7.992068537,8.068828372,8.174663889,8.599832596,8.091621002,7.101343198,8.386523524,7.27862926,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.661105716,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.446242206,8.49848286,8.148569178,7.101343198,7.101343198,7.101343198,7.479655397,7.101343198,7.101343198,7.101343198,7.101343198,8.59313864,7.101343198,7.101343198,7.101343198,7.101343198,7.324001779,7.101343198,7.101343198,7.101343198,8.515193545,7.101343198,8.436742961,7.101343198,8.008354351,7.882618845,7.101343198,7.195555999,7.101343198,7.101343198,8.543196349,7.998998718,8.074801989,7.101343198,7.608900955,7.101343198,7.101343198,8.593301733,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.772136876,7.101343198,7.101343198,7.101343198,7.61230706,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.598300784,8.435809962,8.356216941,8.669562756,7.101343198,7.101343198,7.101343198,7.101343198,8.036918574,8.013847599,8.293625335,7.969826938,7.101343198,7.578567438,7.852975973,8.204046412,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.233935121,7.101343198,7.101343198,7.101343198,8.150088112
LINC00844,7.101343198,7.244245459,7.101343198,7.101343198,7.101343198,8.143885808,7.24704639,8.12955629,8.209225323,8.274021722,8.606128411,8.586287103,8.237627889,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.377786749,7.564583046,8.742876286,7.101343198,7.101343198,7.101343198,7.101343198,7.984875573,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.861569606,7.101343198,8.543948384,7.101343198,7.101343198,7.101343198,8.345311278,7.101343198,7.101343198,8.487645556,7.101343198,7.101343198,7.384642805,7.469891777,7.101343198,7.101343198,7.101343198,8.673395952,8.590997275,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.729852969,7.101343198,8.950336115,7.101343198,7.101343198,7.101343198,7.101343198,8.100182369,8.004287678,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.772158676,8.623243365,7.101343198,8.650740243,8.476952634,8.29584969,7.101343198,7.58562574,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.016171469,7.101343198,7.101343198,7.101343198,7.101343198,7.459042112,7.101343198,8.034295185,8.818024345,7.198016572,7.101343198,7.101343198,8.638008256,9.084491361,7.101343198
DCXR,8.418592613,8.359741083,8.505225717,8.502005514,8.534767652,9.019058629,9.310472971,9.279916277,8.770115695,9.01227839,9.343528536,9.009445462,9.023660374,8.915485648,8.950625512,7.101343198,8.444085714,8.22664385,8.006637305,8.193866602,8.975150953,8.529531684,9.19977238,8.447038975,8.712440289,8.989509239,9.309465357,8.652202145,8.284070943,7.101343198,8.216073964,7.862807516,8.173563582,7.101343198,8.09146216,8.553787122,7.101343198,8.856572574,9.032486547,7.418617935,8.415191645,9.184027838,7.101343198,8.14697301,9.003814971,8.387808266,9.294404561,8.391237055,8.432701988,7.963232563,8.884046324,8.275226838,8.943197005,8.54748879,7.101343198,7.101343198,8.682910343,8.296083756,8.102774321,8.335889301,8.450454945,8.640013124,9.427716765,9.038061359,8.798031129,9.288035613,9.130954644,8.645812751,7.101343198,7.319046682,7.392744032,8.284197302,7.294095976,7.101343198,7.797916024,7.101343198,8.344129157,8.242903107,7.96849305,8.161513312,8.684787158,7.101343198,8.289049083,8.078152805,8.47208903,8.585758983,8.594603969,8.17429132,8.556947947,7.101343198,9.085405096,7.320578769,8.536069671,8.475998743,8.433056047,8.325254926,8.710686262,8.33088252,8.336771999,7.943084889,7.493925836,8.310306897,7.823586205,8.028709511,7.827031676,8.9628436,7.812113828,7.313524605,7.101343198,8.178645853,9.283997662,8.353447691,8.51425322
S100A13,7.293744789,8.042205687,7.813637655,8.032760689,7.942861919,8.079299373,8.449919187,7.101343198,8.607077351,8.333941454,8.272185928,7.101343198,8.048298479,7.101343198,7.101343198,7.101343198,7.101343198,7.170828512,7.318312067,7.101343198,8.530507024,7.101343198,8.174664117,7.691376237,7.101343198,8.207414716,8.167940223,7.954545108,7.163140839,7.101343198,7.101343198,7.101343198,7.254981377,7.213570171,7.101343198,8.309345514,7.951129375,8.375895233,8.151993065,7.101343198,7.119885122,8.116190364,7.101343198,7.101343198,7.101343198,8.440034155,8.7209218,8.069752163,7.251813985,7.101343198,7.497005574,7.238591742,8.307372376,7.101343198,7.101343198,7.101343198,7.101343198,7.808075051,7.579658159,7.953517519,7.388202042,7.101343198,8.451532779,7.101343198,7.101343198,7.101343198,8.058676954,8.021704825,7.101343198,7.241796057,7.101343198,7.101343198,7.101343198,7.101343198,7.7264028,7.101343198,7.101343198,7.101343198,7.520814989,7.845671678,8.083568374,7.101343198,7.498215753,8.422515931,8.022001725,8.22748641,8.395274289,7.101343198,7.101343198,7.101343198,7.223995318,7.101343198,8.124339673,8.021287803,8.070042153,8.079331775,7.627443798,7.949334599,7.940273658,7.901328782,7.370516898,7.101343198,7.101343198,7.34439706,7.270590597,8.198030105,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.973348212
F2,7.376039648,8.264955952,8.472053082,8.445760394,8.52697197,8.10525424,7.101343198,7.101343198,7.101343198,7.101343198,8.818371132,7.181815334,8.442369464,8.864912667,7.101343198,7.101343198,7.236814591,7.101343198,7.101343198,7.382924353,7.101343198,7.101343198,7.101343198,7.143047479,7.101343198,7.13787452,8.861703408,8.383222844,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.211680316,7.101343198,7.101343198,7.101343198,8.375236933,8.972214181,7.182092919,7.297988437,7.695711344,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.067079218,7.611984312,7.376800555,7.934501291,7.101343198,7.101343198,7.490173912,7.101343198,7.642123064,8.125494792,7.101343198,7.321690807,7.419436477,7.519999764,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.263652383,7.101343198,7.101343198,7.101343198,7.101343198,7.752419333,7.101343198,7.277373642,7.101343198,7.101343198,8.479034455,7.101343198,8.553330588,8.397112585,7.87433974,8.463614866,7.101343198,7.331697645,7.501874572,7.846669536,7.101343198,7.486387763,7.365336085,7.412201308,7.642155129,7.101343198,7.101343198,7.101343198,7.123808459,7.101343198,7.101343198,7.52936911,8.432879827
SNORD3B-2,8.408410359,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.710456511,7.101343198,8.548582896,8.457020752,8.368724351,7.609866362,7.798491563,8.121192397,7.720742777,7.428775787,7.605447909,7.101343198,7.101343198,7.101343198,7.57380096,8.592063102,8.485806835,7.984896182,8.4856376,8.180440627,8.229046708,8.091291072,8.421158455,8.685714784,7.897998088,7.101343198,7.101343198,7.101343198,7.101343198,7.410757523,7.101343198,7.101343198,7.101343198,7.101343198,8.107683694,8.70026799,8.327956876,7.856919003,8.598266148,7.778190275,7.101343198,7.981790113,7.101343198,7.856059326,7.101343198,7.885960392,7.711363481,8.11330912,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.43767248,7.734299083,8.161307827,7.101343198,7.999187063,8.315215727,8.167618186,8.447294528,8.477991081,7.101343198,8.625192631,8.239584877,8.298385573,8.287968555,8.587107236,8.020151295,8.259319654,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.677829159,7.245765832,7.101343198,7.101343198,7.242674299,7.851795617,8.285327335,7.101343198,7.788227714,8.435028067,7.101343198,8.395317653,7.839368991,8.223636097,7.101343198,7.101343198,7.101343198,7.101343198,7.517069418,7.101343198,8.414251913,7.101343198
ORM2,7.486831896,8.388356656,8.520582015,8.525248177,8.490040191,8.765466409,8.847357479,8.972919892,8.52489925,7.233726771,7.51798175,8.802145897,8.747337801,9.237794535,7.101343198,7.457313015,7.101343198,7.417625652,7.706544596,8.049571261,8.249703781,8.461418154,8.819683945,8.13433798,7.101343198,8.79580814,8.70880785,8.527884057,7.360772005,7.101343198,7.97218305,7.760728123,7.336857883,7.101343198,7.101343198,8.804293857,7.101343198,8.843829646,7.101343198,7.101343198,7.13161183,8.914089937,8.418768715,7.101343198,9.551370875,8.766269319,9.128928914,7.195548197,7.953960259,8.308087554,8.182320073,8.416963175,8.430790577,8.178759589,7.101343198,7.101343198,8.648931771,8.325259326,8.508091525,7.72472924,8.292410294,8.492505457,7.101343198,8.885718206,8.391974032,8.871393432,8.711069813,8.196840387,8.222881384,7.721559239,7.802539163,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.429572485,7.957214927,7.101343198,8.282018972,7.101343198,8.048333401,7.965960306,8.34682152,8.535430023,7.101343198,7.101343198,7.101343198,8.189283693,8.568784679,8.494360678,8.205071565,8.684662965,8.2530509,8.486079689,8.298703207,8.573975143,7.101343198,7.563566315,7.961814617,8.100376934,7.885090748,8.828833336,8.872098787,7.101343198,7.101343198,7.101343198,9.098209136,8.787345724,8.610035256
AKR1C4,7.543013462,8.383853587,8.467512508,8.338081313,8.583937494,8.814898077,8.605609946,8.520909356,8.405538679,7.19828143,9.079152267,7.331977286,8.189477465,8.711085461,7.101343198,7.101343198,7.101343198,8.092860483,7.345869312,7.854942782,8.174071255,7.522275143,8.970340624,7.303613234,8.53694673,8.525320324,8.874700729,8.193084855,7.674416184,7.101343198,7.276600471,7.101343198,7.101343198,7.101343198,7.515553421,7.783336907,7.101343198,8.396846122,7.101343198,7.101343198,7.727199017,8.964482535,8.383537746,7.918498977,8.860766277,8.400346292,7.237368685,7.712682897,7.649841414,7.101343198,7.101343198,8.441797117,7.846223625,8.333635836,7.101343198,7.101343198,7.633084834,7.722614974,7.561987913,7.704147189,8.001450717,7.342736086,8.971376625,8.765974214,7.271815624,7.964169143,8.878454209,8.34954633,7.431897214,7.832652244,7.319381585,7.101343198,7.243787503,7.101343198,7.228247971,7.101343198,7.101343198,7.101343198,7.263683402,7.101343198,7.42719932,7.101343198,7.432900258,8.265914121,7.983330957,8.248118578,8.147458137,8.08137385,7.14182704,7.595742336,7.101343198,7.101343198,8.510533962,8.400993293,8.062619163,8.523420463,8.144910143,8.032838634,7.457176014,7.817551219,7.276956982,7.23413821,7.265577134,7.809481947,7.435131335,9.090616456,8.698711533,7.169621688,7.138560984,7.198824642,8.846713594,7.763365672,8.660816122
MT1E,7.554464186,7.674883211,8.507963971,7.710904604,7.719361998,8.611874108,8.916748111,8.560827555,8.1303021,8.219438825,8.760425831,8.551032452,8.467438794,8.275398674,8.548934654,7.875201603,8.272265839,8.175994332,7.101343198,7.844023931,8.725913947,7.976044366,9.114190213,7.101343198,8.293071578,8.465359187,8.74939057,8.467321503,7.101343198,7.101343198,7.101343198,7.101343198,7.652340559,7.101343198,7.101343198,8.21868274,7.101343198,8.979578217,8.394689048,8.394237024,7.576090704,8.813567453,8.751684575,7.101343198,9.415130922,8.243515969,8.922988316,7.101343198,7.587219649,7.101343198,9.042357019,7.101343198,8.83387064,8.374465812,7.101343198,7.101343198,8.559686469,8.17457707,7.609926181,7.468906234,8.030626061,8.74822124,9.149676007,8.833906137,8.110995111,8.870588757,8.571357058,8.213503076,7.473810992,7.598590864,7.101343198,7.101343198,7.546283122,7.590432573,7.101343198,7.101343198,7.101343198,7.513001611,7.101343198,7.842494815,8.5380591,7.802445074,7.695560146,8.294529017,8.260922913,8.346416828,8.078520737,8.331937979,7.191904146,7.101343198,7.101343198,7.101343198,7.992118311,8.019869543,8.10725335,7.704146255,8.159221213,7.688553285,7.101343198,7.874162706,7.101343198,7.363940362,7.101343198,7.410675058,7.922919195,9.28822618,8.571962869,7.181005926,7.101343198,7.260128883,8.855082114,8.732328995,7.449154401
PTPRC,7.868447396,7.244005961,7.149159733,7.101343198,7.164788272,7.986832054,7.982605193,7.191615762,7.101343198,7.195502732,7.101343198,7.520124122,7.101343198,7.228859818,8.205562085,7.815454051,7.712521165,7.785652163,7.756821022,7.468104332,7.101343198,7.931959171,8.077679867,7.944902609,7.652487985,8.460742528,7.35820252,7.57744816,8.217794567,7.773993716,7.548078605,8.272884049,7.673809072,8.129935054,8.198000468,7.140583698,7.15638651,7.358902501,8.138411618,7.101343198,7.387657759,7.107072026,8.522047536,7.118526779,7.101343198,7.101343198,7.101343198,7.883766672,7.240537097,7.405484289,7.784962845,8.30287377,8.58865149,8.070396788,7.101343198,8.101549762,7.749054793,8.104888924,7.787894621,7.968038099,8.300949462,8.282588601,7.101343198,7.101343198,8.325897525,8.107336148,7.101343198,7.931908859,8.480612366,8.133292451,7.238449584,8.353665822,8.01420719,7.685414667,8.34194757,7.101343198,8.141064808,8.171990148,7.903941267,8.198272908,8.328065497,8.126826416,7.345464922,8.096669693,7.101343198,7.15170649,7.561420406,7.101343198,8.620650298,7.101343198,8.047645608,8.036590026,7.11395309,7.101343198,7.14234302,7.101343198,8.224297159,7.798789738,7.65999972,7.78343921,7.710771468,8.274163482,8.344542063,7.569066014,8.14985652,7.101343198,7.101343198,7.445904576,7.74429177,7.854767506,7.691855648,8.474157382,7.101343198
TCERG1,8.194848985,8.003027012,7.950635404,8.119857873,7.961995045,7.598949015,7.133051134,7.152852957,7.101343198,7.185075208,7.131819284,7.178601116,7.262294518,7.539020991,7.621716882,7.101343198,8.360558355,8.236776168,8.239211845,8.336072295,7.101343198,7.963721701,8.359862991,8.424251256,8.137617358,8.615043831,8.156583858,7.21154391,8.371640591,7.824741272,7.404348609,7.890531128,7.101343198,8.217961005,8.293074672,7.840833276,7.768544227,7.511094885,8.607009113,7.327837565,8.31577452,8.114959336,8.218334921,8.513769398,7.101343198,7.101343198,7.427921378,8.201886172,8.426451804,7.456987555,7.189547435,8.069537085,8.117298307,8.400073688,7.380831775,7.580206792,7.101343198,7.949117841,7.560502275,8.354962322,7.650792774,8.325916914,7.171690101,7.101343198,8.184840587,8.573980667,7.163750139,8.393859467,7.55246068,7.380729395,7.292299627,8.341215342,8.048586993,8.315931577,8.196505851,8.602649218,8.082199112,8.048565005,8.023160564,8.236523438,8.367934395,8.055361979,7.101343198,7.978021799,7.101343198,7.101343198,7.292326474,7.101343198,7.591379725,7.101343198,7.358417114,7.151644963,7.875794402,8.011276124,8.002432443,7.975466169,8.015685825,7.535117758,7.170344435,7.632853849,8.338663373,8.290235711,7.101343198,8.20941347,7.397938513,7.101343198,7.101343198,7.590845538,8.007440552,8.348954246,7.229797253,7.581463908,8.081426832
MT1G,8.210515703,7.301013687,7.542680285,7.101343198,7.101343198,8.92537124,9.362078494,9.106083561,8.848145193,8.528830931,9.218398894,8.869140881,8.667248064,8.21328986,7.101343198,7.101343198,8.039063562,8.309487669,7.814684343,8.418659305,9.412971218,8.837016667,9.437259554,8.487867568,8.913304422,9.014423548,9.21498071,8.723053161,7.101343198,7.101343198,7.101343198,7.781725502,8.80409194,7.408165696,7.454395234,9.013396869,7.643960096,9.224662628,8.352727873,9.258473528,8.035480579,9.16308146,8.839963099,7.101343198,9.695424282,7.231602537,9.091019313,7.671130425,7.651177179,7.101343198,9.480278839,7.960507533,9.157099205,8.837084335,7.576478363,8.096089829,8.975353487,8.293067364,7.684579098,7.379568431,8.409195478,8.964822322,9.420870301,9.128771686,8.512293171,9.292722734,8.976781003,8.604465859,8.017067791,8.119515134,7.590776417,7.830421804,7.885492111,7.101343198,7.101343198,7.101343198,7.101343198,8.060924722,8.089677603,7.444512606,8.850888927,8.066287916,8.801792738,8.947306603,8.662905421,8.967291959,8.796248475,9.076566409,7.214267339,7.101343198,7.101343198,7.101343198,7.101343198,7.759622125,7.67210452,7.101343198,8.662184613,8.14599043,8.105161757,8.134824342,7.506031431,7.580242068,7.490146737,7.46743852,7.907728751,9.491176851,8.87547811,7.355875772,7.101343198,7.176959603,9.116847691,9.310195437,7.361805919
VTN,7.969326604,8.607230735,8.64430819,8.720309187,8.756808445,8.334232847,9.163377304,9.114809615,8.7291075,7.426382816,8.862296336,8.74968728,8.665733861,9.440378539,7.101343198,7.101343198,8.402789364,7.526933821,8.183488502,7.816243814,7.101343198,7.954835321,8.977227447,8.10064383,7.172964248,8.83370579,9.08936011,8.642927483,7.274498829,7.101343198,7.101343198,7.442229042,7.425367737,7.101343198,7.101343198,7.882010858,7.101343198,8.234052192,7.101343198,7.373559731,7.372234255,8.746863657,8.782389198,7.101343198,9.515369167,9.153774237,9.623981326,7.235024381,7.721214657,8.095863026,7.86118954,7.101343198,8.298222627,7.675648247,7.101343198,7.101343198,8.153822327,7.960460106,8.26192289,7.91675045,8.190683066,8.276387719,9.074433761,8.795503585,7.384001574,7.101343198,8.845414611,8.581244069,7.525227075,7.807349626,7.573091053,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.458595726,7.101343198,7.807837793,8.304342271,8.205948369,7.101343198,7.101343198,8.303675031,7.101343198,7.101343198,7.101343198,9.136088084,8.724448079,8.720996111,8.622151669,8.729693268,8.32771861,8.288142872,7.961862922,8.177003392,7.419903208,7.401349279,7.819373558,7.963754856,7.887202541,9.387565191,9.005012848,7.196015572,7.101343198,7.101343198,9.133570932,8.510061573,8.789581246
ITM2C,8.307268025,7.775155391,7.712596377,7.984242349,7.724907937,7.40234802,7.316317606,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.571570024,7.163317449,7.603241406,7.101343198,8.01690428,7.265475626,7.522437294,7.31663441,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.729269781,7.565062915,8.080248262,7.373790292,8.334430901,7.101343198,8.477097715,8.40770331,7.101343198,8.813026136,7.357155616,8.534785678,8.600844043,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.954548378,8.325222172,8.260043227,7.101343198,8.806049889,7.101343198,7.101343198,7.101343198,7.912315774,8.430337772,7.287590896,7.101343198,8.150179971,8.7303665,7.101343198,7.576187556,7.101343198,7.101343198,7.101343198,7.101343198,8.09655394,7.952014162,8.160643243,7.101343198,8.519174832,8.340235075,8.530693727,8.325417438,7.851350329,8.568875372,8.335573317,8.505445533,8.506966621,8.372274557,7.101343198,8.668126084,7.101343198,7.101343198,7.793525208,7.272770397,7.101343198,7.101343198,7.101343198,8.630161117,7.676603179,7.719200811,7.912647241,7.980854574,8.104208913,8.118871828,7.101343198,7.581642995,8.392799454,8.230876082,8.046897024,7.85368365,7.840725612,7.101343198,7.101343198,7.101343198,8.499603101,7.755825449,7.101343198,8.57332826,8.112093663
SNORD3D,8.316374128,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.977283746,7.101343198,8.425966723,8.337940736,8.386797932,7.101343198,7.101343198,7.987896513,7.720742777,7.101343198,7.700838139,7.101343198,7.101343198,7.101343198,7.616690626,8.486995517,8.062283606,8.156693058,8.20527546,8.258017028,8.130137097,7.701073485,8.145725538,8.546931351,7.981271105,7.101343198,7.101343198,7.101343198,7.101343198,7.410757523,7.101343198,7.101343198,7.101343198,7.101343198,7.814222562,7.943637954,7.101343198,7.101343198,8.560072479,7.101343198,7.101343198,7.101343198,7.101343198,7.856059326,7.101343198,7.929298574,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.575412925,7.101343198,7.863884011,8.196220434,7.999187063,8.203238573,8.049010345,8.369978896,7.959581489,7.101343198,8.459234321,7.909079977,8.382725302,7.967671949,8.147877921,7.101343198,7.821018558,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,7.101343198,8.288742762,7.343444471,7.101343198,7.101343198,7.337892024,7.435541597,7.975206048,7.101343198,7.101343198,8.219195142,7.101343198,8.055255762,7.101343198,8.122718348,7.101343198,7.101343198,7.101343198,7.101343198,7.56243247,7.101343198,8.040457668,7.101343198
ALB,8.432985231,8.474589888,8.520326934,8.596325712,8.772950309,9.486556141,9.616111579,9.618534836,9.310214629,9.308286922,9.753369202,9.509851164,9.412140872,9.543051232,9.34421478,8.538161552,8.638416567,8.390636142,8.231074812,8.766270477,9.568084763,8.959309966,9.559461458,8.805747082,9.152060286,9.489863751,9.637820585,9.097648476,7.928834951,8.231911809,8.403297637,8.532538266,8.527487763,7.101343198,7.101343198,9.21967907,7.241929797,9.292389018,9.460751192,9.726680277,8.669955047,9.492796903,9.750224988,7.629288981,10.0909737,9.107572907,9.884269214,7.727674159,8.345051126,9.038759484,9.643828861,8.846347102,9.366822985,9.125567736,8.555661803,8.364909183,9.496684017,8.801904224,8.907416764,8.299646371,9.019846241,9.096994596,9.746599147,9.584115605,9.073227058,9.690033099,9.518667562,9.028460812,8.576087231,8.489827678,8.710582886,7.101343198,8.589331704,7.101343198,7.101343198,7.915636124,7.101343198,7.860817383,8.313349858,7.929497847,8.965073279,7.712441712,9.097121604,9.221860115,9.119858074,9.293125225,9.180190642,9.36051223,8.038192308,7.321452276,8.030878387,8.304664098,8.653221963,8.613227107,8.607029159,8.690765015,9.209974988,9.010998005,9.027286718,9.038207561,8.002321921,8.235127779,8.668934496,8.581765077,8.665127151,10.06891345,9.738093453,7.821050384,7.242089254,7.294435873,9.692594228,9.45145354,8.775131479
